Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type
C00849,10,350000,3500000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Annual
C00850,20,300000,6000000,7.5,Business,Medium,Small Business,1,1,1996266.0,0,,0.0,7,5.6,Monthly
C00851,20,325000,6500000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly
C00852,30,300000,9000000,7.3,Business,Small,Small Business,1,1,1314166.0,0,,0.0,6,5.6,Annual
C00853,10,320000,3200000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly
C00854,20,335000,6700000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,7.9,Annual
C00855,200,245000,49000000,1.2,Business,Small,Small Business,1,1,942808.0,0,,0.0,2,2.3,Monthly
C00856,50,270000,13500000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,4,6.2,Monthly
C00857,10,325000,3250000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Annual
C00858,50,285000,14250000,8.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.4,Annual
C00859,200,245000,49000000,7.5,Business,Small,Small Business,1,1,1479757.0,0,,0.0,2,5.5,Monthly
C00860,100,255000,25500000,6.2,Business,Large,ISP Partner,3,1,693278.0,1,Shared,7739462.0,7,11.1,Annual
C00861,50,310000,15500000,2.3,Business,Small,Small Business,1,1,510691.0,0,,0.0,2,3.6,Monthly
C00862,300,200000,60000000,2.7,Government,Large,Government,3,1,1604374.0,1,VPS,14982031.0,9,7.9,Monthly
C00863,10,325000,3250000,2.1,Business,Small,Small Business,1,1,1696872.0,0,,0.0,5,6.5,Monthly
C00864,100,250000,25000000,4.2,Business,Small,Small Business,1,0,0.0,1,VPS,14067977.0,4,5.8,Monthly
C00865,10,325000,3250000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly
C00866,200,265000,53000000,1.6,Business,Medium,Small Business,1,1,1344059.0,0,,0.0,5,5.5,Monthly
C00867,150,245000,36750000,7.2,Business,Small,Small Business,1,0,0.0,0,,0.0,2,7.4,Monthly
C00868,100,280000,28000000,2.7,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.1,Monthly
C00869,200,230000,46000000,7.6,Business,Large,Enterprise,2,1,1447106.0,0,,0.0,4,4.8,Annual
C00870,10,340000,3400000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,7,10.1,Monthly
C00871,20,350000,7000000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.7,Monthly
C00872,100,250000,25000000,8.5,Business,Large,Hospital,3,1,1160329.0,1,Shared,8250511.0,6,6.0,Annual
C00873,200,220000,44000000,5.6,Business,Large,University,2,0,0.0,1,Dedicated,10268628.0,4,4.0,Annual
C00874,150,230000,34500000,0.7,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.3,Monthly
C00875,200,220000,44000000,9.7,Business,Medium,Small Business,1,1,515436.0,1,VPS,5451912.0,8,9.6,Annual
C00876,150,230000,34500000,6.5,Business,Large,ISP Partner,3,1,466482.0,1,VPS,18711585.0,5,1.2,Annual
C00877,200,220000,44000000,9.0,Business,Medium,Small Business,1,1,1834591.0,0,,0.0,7,5.5,Annual
C00878,200,225000,45000000,0.6,Government,Large,Government,3,0,0.0,0,,0.0,3,7.2,Monthly
C00879,100,250000,25000000,4.8,Business,Small,Small Business,1,0,0.0,0,,0.0,3,0.0,Monthly
C00880,30,320000,9600000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Annual
C00881,10,350000,3500000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.6,Annual
C00882,100,250000,25000000,8.7,Business,Small,Small Business,1,1,1598246.0,0,,0.0,6,7.3,Annual
C00883,50,270000,13500000,2.9,Business,Small,Small Business,1,0,0.0,0,,0.0,2,7.5,Monthly
C00884,20,305000,6100000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Monthly
C00885,150,245000,36750000,4.5,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.1,Monthly
C00886,10,365000,3650000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.7,Monthly
C00887,100,285000,28500000,0.3,Business,Large,ISP Partner,3,1,579369.0,1,VPS,17811637.0,7,6.7,Monthly
C00888,10,375000,3750000,5.0,Business,Large,ISP Partner,3,1,387052.0,1,VPS,12401306.0,7,5.2,Monthly
C00889,10,345000,3450000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.4,Monthly
C00890,200,240000,48000000,2.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,6,9.4,Monthly
C00891,20,305000,6100000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Annual
C00892,300,200000,60000000,7.8,Government,Large,Government,3,1,1911039.0,1,Shared,13271909.0,9,7.9,Annual
C00893,20,325000,6500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly
C00894,20,300000,6000000,10.0,Business,Medium,Small Business,1,0,0.0,1,Dedicated,17687643.0,5,6.0,Annual
C00895,10,330000,3300000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.9,Monthly
C00896,300,200000,60000000,6.1,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,2.7,Monthly
C00897,30,300000,9000000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.9,Monthly
C00898,150,240000,36000000,8.1,Government,Large,Government,3,0,0.0,1,Shared,5636527.0,5,5.9,Annual
C00899,30,290000,8700000,10.0,Personal,Small,Normal,0,1,522409.0,0,,0.0,4,6.6,Annual
C00900,20,300000,6000000,0.9,Business,Small,Small Business,1,1,314625.0,0,,0.0,4,4.1,Monthly
C00901,150,265000,39750000,0.5,Business,Small,Small Business,1,0,0.0,0,,0.0,0,3.3,Monthly
C00902,30,325000,9750000,8.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Annual
C00903,100,250000,25000000,3.6,Government,Large,Government,3,1,1702876.0,0,,0.0,7,4.5,Monthly
C00904,10,355000,3550000,2.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,2.2,Monthly
C00905,50,275000,13750000,3.9,Business,Large,Hospital,3,1,1500087.0,1,VPS,3678016.0,9,7.7,Monthly
C00906,200,255000,51000000,6.0,Business,Large,Enterprise,2,0,0.0,0,,0.0,4,7.1,Monthly
C00907,50,280000,14000000,3.1,Business,Small,Small Business,1,1,792101.0,0,,0.0,3,4.5,Monthly
C00908,20,335000,6700000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly
C00909,10,360000,3600000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.2,Annual
C00910,30,290000,8700000,8.0,Business,Large,Enterprise,2,1,935989.0,0,,0.0,3,3.6,Annual
C00911,20,315000,6300000,6.8,Personal,Small,Normal,0,1,1607909.0,0,,0.0,2,1.3,Annual
C00912,50,320000,16000000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Monthly
C00913,30,310000,9300000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.6,Annual
C00914,20,325000,6500000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Annual
C00915,300,200000,60000000,7.3,Business,Medium,Small Business,1,1,626420.0,1,Shared,13907276.0,5,2.7,Annual
C00916,20,330000,6600000,7.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C00917,10,320000,3200000,2.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00918,10,370000,3700000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,3,1.0,Monthly
C00919,200,225000,45000000,6.6,Business,Small,Small Business,1,1,1608561.0,1,VPS,11795355.0,9,8.6,Annual
C00920,20,340000,6800000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Annual
C00921,100,250000,25000000,5.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.8,Annual
C00922,100,260000,26000000,2.4,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,13489078.0,7,10.2,Monthly
C00923,10,345000,3450000,5.5,Personal,Small,Normal,0,1,1048348.0,0,,0.0,4,5.8,Annual
C00924,100,290000,29000000,2.3,Business,Large,Enterprise,2,1,1577460.0,0,,0.0,2,4.5,Monthly
C00925,300,245000,73500000,2.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.5,Monthly
C00926,20,300000,6000000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.9,Annual
C00927,20,360000,7200000,1.4,Personal,Small,Normal,0,0,0.0,1,VPS,19513231.0,5,7.3,Monthly
C00928,300,200000,60000000,9.5,Government,Large,Government,3,1,1321279.0,0,,0.0,3,3.8,Annual
C00929,20,350000,7000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual
C00930,100,250000,25000000,7.5,Business,Small,Small Business,1,1,461131.0,0,,0.0,2,4.8,Annual
C00931,20,300000,6000000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.9,Monthly
C00932,30,290000,8700000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.8,Annual
C00933,100,250000,25000000,4.8,Business,Large,Hospital,3,1,1734343.0,1,VPS,2219880.0,7,8.7,Monthly
C00934,30,290000,8700000,7.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual
C00935,10,350000,3500000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Monthly
C00936,10,340000,3400000,8.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.6,Monthly
C00937,30,310000,9300000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual
C00938,10,360000,3600000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.4,Annual
C00939,30,290000,8700000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.3,Monthly
C00940,20,305000,6100000,2.3,Business,Small,Small Business,1,0,0.0,1,VPS,6893311.0,4,5.1,Monthly
C00941,50,305000,15250000,6.5,Business,Large,Hospital,3,1,864607.0,0,,0.0,4,1.0,Annual
C00942,300,200000,60000000,6.0,Government,Large,Government,3,1,1357304.0,0,,0.0,2,7.1,Monthly
C00943,300,215000,64500000,5.0,Government,Large,Government,3,1,360899.0,1,VPS,11852653.0,9,8.0,Monthly
C00944,150,285000,42750000,0.2,Government,Large,Government,3,1,914425.0,1,Shared,19404395.0,9,7.5,Monthly
C00945,10,320000,3200000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.5,Monthly
C00946,10,360000,3600000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.8,Monthly
C00947,20,315000,6300000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.3,Monthly
C00948,200,230000,46000000,7.1,Business,Small,Small Business,1,0,0.0,0,,0.0,6,5.2,Annual
C00949,30,330000,9900000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.7,Monthly
C00950,10,365000,3650000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.0,Monthly
C00951,50,275000,13750000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Monthly
C00952,150,245000,36750000,9.4,Business,Small,Small Business,1,0,0.0,0,,0.0,2,4.6,Annual
C00953,10,335000,3350000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.9,Monthly
C00954,30,290000,8700000,7.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.3,Monthly
C00955,20,365000,7300000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Monthly
C00956,10,340000,3400000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.1,Annual
C00957,10,325000,3250000,1.7,Personal,Small,Normal,0,1,1935578.0,0,,0.0,2,3.6,Monthly
C00958,100,250000,25000000,8.8,Government,Large,Government,3,1,1921546.0,1,Dedicated,10824021.0,5,10.0,Annual
C00959,10,320000,3200000,5.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.4,Annual
C00960,100,290000,29000000,2.2,Business,Medium,Small Business,1,1,781936.0,0,,0.0,6,6.4,Monthly
C00961,10,345000,3450000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly
C00962,300,200000,60000000,7.6,Government,Large,Government,3,0,0.0,1,Shared,11089019.0,7,4.5,Annual
C00963,10,320000,3200000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,4,4.2,Annual
C00964,20,310000,6200000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Monthly
C00965,300,205000,61500000,7.9,Government,Large,Government,3,0,0.0,1,VPS,15119004.0,3,3.5,Annual
C00966,20,320000,6400000,9.8,Personal,Small,Normal,0,1,1589556.0,0,,0.0,4,5.6,Annual
C00967,10,320000,3200000,7.1,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.6,Annual
C00968,30,330000,9900000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00969,10,385000,3850000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.0,Monthly
C00970,10,350000,3500000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.8,Annual
C00971,100,250000,25000000,2.3,Business,Large,ISP Partner,3,1,1962996.0,0,,0.0,2,3.2,Monthly
C00972,10,375000,3750000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,5,4.7,Monthly
C00973,20,310000,6200000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly
C00974,20,315000,6300000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.2,Monthly
C00975,30,330000,9900000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Monthly
C00976,200,240000,48000000,5.0,Government,Large,Government,3,0,0.0,1,Dedicated,15365412.0,6,7.7,Monthly
C00977,300,235000,70500000,5.0,Business,Large,ISP Partner,3,1,1040794.0,1,VPS,13136093.0,7,10.0,Monthly
C00978,100,250000,25000000,9.6,Business,Small,Small Business,1,0,0.0,1,VPS,5829385.0,4,4.9,Monthly
C00979,150,230000,34500000,1.9,Business,Large,Enterprise,2,1,985541.0,0,,0.0,2,2.3,Monthly
C00980,10,320000,3200000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual
C00981,30,310000,9300000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.4,Monthly
C00982,50,290000,14500000,6.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.1,Annual
C00983,150,250000,37500000,8.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.4,Annual
C00984,200,250000,50000000,4.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,3.4,Monthly
C00985,100,290000,29000000,2.8,Business,Small,Small Business,1,0,0.0,0,,0.0,3,5.0,Monthly
C00986,10,325000,3250000,7.0,Personal,Small,Normal,0,1,1294541.0,0,,0.0,4,4.4,Annual
C00987,30,335000,10050000,0.3,Business,Small,Small Business,1,1,1268428.0,0,,0.0,5,7.5,Monthly
C00988,30,305000,9150000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly
C00989,300,200000,60000000,5.6,Business,Small,Small Business,1,0,0.0,0,,0.0,4,6.0,Monthly
C00990,10,345000,3450000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.0,Monthly
C00991,20,320000,6400000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.1,Annual
C00992,50,270000,13500000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.5,Monthly
C00993,10,340000,3400000,1.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.0,Monthly
C00994,10,320000,3200000,5.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.5,Annual
C00995,50,290000,14500000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,4,4.7,Annual
C00996,30,290000,8700000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C00997,20,305000,6100000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.3,Annual
C00998,20,360000,7200000,2.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.2,Monthly
C00999,100,250000,25000000,5.4,Business,Large,Enterprise,2,0,0.0,0,,0.0,6,4.7,Annual
C01000,200,225000,45000000,3.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.0,Monthly
C01001,100,260000,26000000,2.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,3.5,Monthly
C01002,20,305000,6100000,2.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly
C01003,50,270000,13500000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual
C01004,20,340000,6800000,8.5,Business,Small,Small Business,1,1,1853857.0,0,,0.0,7,7.5,Monthly
C01005,100,250000,25000000,9.6,Business,Small,Small Business,1,0,0.0,0,,0.0,4,4.1,Annual
C01006,300,240000,72000000,2.2,Business,Small,Small Business,1,1,655791.0,0,,0.0,5,1.8,Monthly
C01007,20,340000,6800000,4.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,8.7,Monthly
C01008,10,320000,3200000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Annual
C01009,10,330000,3300000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Annual
C01010,30,290000,8700000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.7,Annual
C01011,30,335000,10050000,2.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Monthly
C01012,30,325000,9750000,3.8,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,17465073.0,3,7.4,Monthly
C01013,50,275000,13750000,7.0,Business,Medium,Small Business,1,1,1343347.0,1,VPS,11571276.0,8,7.1,Annual
C01014,150,245000,36750000,8.2,Business,Small,Small Business,1,0,0.0,1,VPS,2055044.0,3,4.4,Annual
C01015,200,240000,48000000,2.2,Business,Small,Small Business,1,0,0.0,1,VPS,8073474.0,4,7.8,Monthly
C01016,20,300000,6000000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly
C01017,10,320000,3200000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.5,Annual
C01018,50,275000,13750000,4.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly
C01019,100,265000,26500000,2.0,Business,Large,Hospital,3,1,1829488.0,0,,0.0,5,4.6,Monthly
C01020,10,325000,3250000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,1.2,Monthly
C01021,30,295000,8850000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.7,Monthly
C01022,300,200000,60000000,4.4,Business,Large,University,2,0,0.0,0,,0.0,3,4.2,Monthly
C01023,20,300000,6000000,8.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual
C01024,10,340000,3400000,3.9,Personal,Small,Normal,0,1,681628.0,0,,0.0,5,6.5,Monthly
C01025,20,325000,6500000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Annual
C01026,10,350000,3500000,0.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.4,Monthly
C01027,50,270000,13500000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C01028,300,235000,70500000,2.3,Business,Large,University,2,1,1754817.0,0,,0.0,2,5.4,Monthly
C01029,200,260000,52000000,2.2,Business,Large,University,2,1,1435391.0,1,Dedicated,2126451.0,10,5.2,Monthly
C01030,150,285000,42750000,1.2,Business,Large,Hospital,3,1,868078.0,1,Shared,3940301.0,5,4.2,Monthly
C01031,20,300000,6000000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.3,Annual
C01032,10,360000,3600000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.3,Annual
C01033,30,295000,8850000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Monthly
C01034,10,320000,8505377,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.2,Monthly
C01035,100,250000,25000000,2.8,Business,Large,ISP Partner,3,1,1599373.0,1,VPS,9205444.0,7,8.4,Monthly
C01036,100,265000,26500000,5.2,Business,Medium,Small Business,1,1,461493.0,0,,0.0,5,8.0,Annual
C01037,10,355000,3550000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.3,Annual
C01038,30,305000,9150000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.1,Annual
C01039,200,220000,44000000,7.7,Business,Large,Hospital,3,1,1917321.0,1,Dedicated,14763442.0,7,8.5,Annual
C01040,30,300000,9000000,2.4,Business,Small,Small Business,1,0,0.0,0,,0.0,1,0.7,Monthly
C01041,50,275000,13750000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual
C01042,10,320000,3200000,3.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.3,Monthly
C01043,30,335000,10050000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Monthly
C01044,30,335000,10050000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.8,Monthly
C01045,50,315000,15750000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly
C01046,10,340000,3400000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Annual
C01047,50,300000,15000000,7.0,Business,Large,University,2,1,1100694.0,0,,0.0,2,6.4,Annual
C01048,20,315000,6300000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.1,Annual
C01049,10,350000,3500000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.9,Annual
C01050,150,265000,39750000,1.6,Business,Medium,Small Business,1,1,1747921.0,0,,0.0,4,5.2,Monthly
C01051,30,290000,8700000,8.7,Business,Large,Enterprise,2,1,1262059.0,0,,0.0,7,5.1,Annual
C01052,100,265000,26500000,7.3,Business,Large,ISP Partner,3,1,1015552.0,1,VPS,11818610.0,6,7.3,Annual
C01053,30,290000,8700000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.2,Annual
C01054,10,320000,3200000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.5,Annual
C01055,20,305000,6100000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.6,Annual
C01056,10,320000,3200000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.4,Monthly
C01057,30,310000,9300000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly
C01058,20,330000,6600000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.3,Annual
C01059,150,235000,35250000,6.8,Government,Large,Government,3,1,618038.0,1,Dedicated,15989525.0,5,6.0,Annual
C01060,10,385000,3850000,0.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.4,Monthly
C01061,100,255000,25500000,6.6,Business,Medium,Small Business,1,1,1801965.0,0,,0.0,5,4.4,Annual
C01062,20,300000,6000000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.1,Monthly
C01063,10,320000,3200000,2.4,Personal,Small,Normal,0,1,590281.0,0,,0.0,2,7.2,Monthly
C01064,10,320000,3200000,1.4,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,6.3,Monthly
C01065,10,320000,3200000,10.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.3,Annual
C01066,100,260000,26000000,6.3,Business,Medium,Small Business,1,0,0.0,1,VPS,12906889.0,6,3.6,Annual
C01067,100,280000,28000000,5.5,Business,Medium,Small Business,1,0,0.0,1,Shared,17475398.0,7,7.6,Annual
C01068,150,230000,34500000,9.3,Business,Medium,Small Business,1,1,338412.0,0,,0.0,7,2.0,Annual
C01069,10,385000,3850000,1.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Monthly
C01070,300,200000,60000000,8.8,Government,Large,Government,3,1,1463357.0,0,,0.0,3,3.7,Monthly
C01071,300,220000,66000000,7.0,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.4,Annual
C01072,300,200000,60000000,1.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,6.8,Monthly
C01073,10,320000,3200000,8.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.1,Annual
C01074,200,245000,49000000,7.0,Business,Large,Enterprise,2,1,1564405.0,0,,0.0,5,6.8,Annual
C01075,10,390000,3900000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly
C01076,30,290000,8700000,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly
C01077,10,320000,3200000,7.6,Business,Large,Hospital,3,1,414703.0,1,Shared,10749566.0,8,5.3,Annual
C01078,10,350000,3500000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.1,Monthly
C01079,100,270000,27000000,9.7,Government,Large,Government,3,1,1769005.0,1,VPS,18105199.0,8,10.5,Annual
C01080,300,210000,63000000,5.7,Government,Large,Government,3,1,1445933.0,1,VPS,13921852.0,8,8.4,Annual
C01081,200,225000,45000000,6.2,Business,Medium,Small Business,1,1,1475585.0,0,,0.0,5,7.5,Annual
C01082,300,215000,64500000,8.7,Government,Large,Government,3,1,1959070.0,1,Dedicated,8400357.0,7,6.3,Annual
C01083,300,200000,60000000,3.0,Business,Large,University,2,1,1877142.0,1,VPS,5635831.0,9,8.3,Monthly
C01084,20,340000,6800000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.1,Monthly
C01085,150,235000,79895626,9.9,Government,Large,Government,3,1,1490213.0,1,VPS,11456731.0,5,7.9,Annual
C01086,150,265000,39750000,7.1,Business,Large,Hospital,3,1,1782116.0,1,Dedicated,17618584.0,6,6.1,Annual
C01087,20,340000,6800000,5.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.9,Annual
C01088,20,345000,6900000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Monthly
C01089,30,295000,8850000,7.0,Business,Small,Small Business,1,0,0.0,1,VPS,8015583.0,7,8.3,Annual
C01090,150,275000,41250000,5.9,Business,Small,Small Business,1,1,1869001.0,0,,0.0,2,2.3,Annual
C01091,10,390000,3900000,1.0,Personal,Small,Normal,0,1,1666243.0,0,,0.0,2,2.0,Monthly
C01092,100,250000,25000000,7.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.2,Monthly
C01093,20,300000,6000000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Monthly
C01094,100,250000,25000000,8.8,Business,Large,University,2,0,0.0,0,,0.0,4,4.5,Annual
C01095,100,250000,25000000,7.6,Business,Large,ISP Partner,3,1,1092403.0,1,Shared,16022434.0,8,4.7,Monthly
C01096,30,310000,9300000,3.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly
C01097,10,370000,3700000,7.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.8,Annual
C01098,50,295000,14750000,8.1,Business,Medium,Small Business,1,1,1057036.0,1,Dedicated,13198076.0,8,9.5,Annual
