Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value
C00722,150,230000,34500000,5.9,Government,Large,Government,3,1,1982017.0,1,VPS,13633238.0,5,5.4,Monthly,50115255.0,3,1
C00723,100,250000,25000000,5.2,Business,Small,Small Business,1,1,470524.0,1,Shared,11403988.0,6,6.2,Annual,36874512.0,3,0
C00724,10,375000,3750000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,2.9,Monthly,3750000.0,1,0
C00725,20,300000,6000000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,6000000.0,1,0
C00726,50,290000,14500000,8.9,Business,Large,Enterprise,2,1,1728286.0,0,,0.0,5,10.6,Annual,16228286.0,2,0
C00727,200,220000,44000000,9.5,Government,Large,Government,3,1,1170423.0,1,Dedicated,4514850.0,7,12.7,Annual,49685273.0,3,1
C00728,150,230000,34500000,9.5,Business,Medium,Small Business,1,1,470786.0,0,,0.0,3,6.2,Annual,34970786.0,2,0
C00729,100,260000,26000000,0.3,Business,Large,University,2,0,0.0,0,,0.0,4,3.3,Monthly,26000000.0,1,0
C00730,10,320000,3200000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.3,Monthly,3200000.0,1,0
C00731,50,285000,14250000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Monthly,14250000.0,1,0
C00732,100,250000,25000000,8.3,Business,Small,Small Business,1,1,929613.0,0,,0.0,5,6.2,Annual,25929613.0,2,0
C00733,10,320000,3200000,7.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.4,Monthly,3200000.0,1,0
C00734,100,250000,25000000,8.0,Business,Medium,Small Business,1,1,606956.0,1,VPS,2973877.0,8,9.2,Annual,28580833.0,3,0
C00735,150,260000,39000000,8.3,Business,Medium,Small Business,1,1,1598827.0,1,VPS,18402295.0,8,9.5,Annual,59001122.0,3,1
C00736,50,305000,15250000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Monthly,15250000.0,1,0
C00737,10,320000,3200000,10.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Annual,3200000.0,1,0
C00738,150,245000,36750000,1.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,0.0,Monthly,36750000.0,1,0
C00739,30,330000,9900000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Monthly,9900000.0,1,0
C00740,10,355000,3550000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.5,Annual,3550000.0,1,0
C00741,300,230000,69000000,3.5,Government,Large,Government,3,0,0.0,1,VPS,6675441.0,6,5.2,Monthly,75675441.0,2,1
C00742,100,250000,25000000,3.0,Government,Large,Government,3,1,771654.0,0,,0.0,3,8.0,Monthly,25771654.0,2,0
C00743,200,220000,44000000,5.1,Business,Large,Enterprise,2,1,1602854.0,0,,0.0,6,3.9,Annual,45602854.0,2,1
C00744,30,350000,10500000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Monthly,10500000.0,1,0
C00745,10,360000,3600000,7.5,Business,Small,Small Business,1,0,0.0,0,,0.0,1,5.3,Monthly,3600000.0,1,0
C00746,20,345000,6900000,1.2,Business,Small,Small Business,1,1,1233544.0,0,,0.0,2,2.0,Monthly,8133544.0,2,0
C00747,20,355000,7100000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.7,Monthly,7100000.0,1,0
C00748,300,240000,72000000,3.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.6,Monthly,72000000.0,1,1
C00749,10,385000,3850000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Monthly,3850000.0,1,0
C00750,10,350000,3500000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Monthly,3500000.0,1,0
C00751,20,305000,6100000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly,6100000.0,1,0
C00752,20,330000,6600000,4.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.9,Monthly,6600000.0,1,0
C00753,30,345000,10350000,0.7,Business,Small,Small Business,1,0,0.0,1,Dedicated,7761991.0,7,8.3,Monthly,18111991.0,2,0
C00754,10,320000,3200000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.2,Annual,3200000.0,1,0
C00755,300,220000,131261751,0.8,Government,Large,Government,3,1,1620122.0,0,,0.0,5,7.5,Monthly,132881873.0,2,1
C00756,10,375000,3750000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Monthly,3750000.0,1,0
C00757,20,300000,6000000,3.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,6000000.0,1,0
C00758,20,300000,6000000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.7,Monthly,6000000.0,1,0
C00759,150,235000,35250000,4.1,Government,Large,Government,3,1,1685534.0,1,Shared,13133622.0,6,6.2,Monthly,50069156.0,3,1
C00760,10,355000,3550000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.8,Monthly,3550000.0,1,0
C00761,150,240000,36000000,2.8,Government,Large,Government,3,0,0.0,1,VPS,15484821.0,6,5.7,Monthly,51484821.0,2,1
C00762,20,300000,6000000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Annual,6000000.0,1,0
C00763,10,320000,3200000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.2,Monthly,3200000.0,1,0
C00764,100,250000,25000000,8.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.9,Monthly,25000000.0,1,0
C00765,10,380000,3800000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,3800000.0,1,0
C00766,20,340000,6800000,3.5,Personal,Small,Normal,0,0,0.0,0,,0.0,3,7.4,Monthly,6800000.0,1,0
C00767,150,285000,42750000,5.1,Business,Large,Hospital,3,1,865005.0,1,Dedicated,19192413.0,7,6.7,Monthly,62807418.0,3,1
C00768,20,300000,6000000,8.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.4,Annual,6000000.0,1,0
C00769,30,340000,10200000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly,10200000.0,1,0
C00770,50,295000,14750000,2.7,Business,Medium,Small Business,1,0,0.0,1,Dedicated,19182344.0,7,6.4,Monthly,33932344.0,2,0
C00771,10,320000,3200000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.0,Annual,3200000.0,1,0
C00772,300,220000,66000000,8.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,8,8.6,Annual,66000000.0,1,1
C00773,50,275000,13750000,3.9,Business,Medium,Small Business,1,1,1821838.0,1,VPS,5726591.0,5,6.5,Monthly,21298429.0,3,0
C00774,30,335000,10050000,5.7,Business,Small,Small Business,1,0,0.0,0,,0.0,4,5.5,Annual,10050000.0,1,0
C00775,100,270000,27000000,7.2,Business,Medium,Small Business,1,1,1406865.0,0,,0.0,3,4.2,Annual,28406865.0,2,0
C00776,20,345000,6900000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.5,Monthly,6900000.0,1,0
C00777,10,325000,3250000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.2,Monthly,3250000.0,1,0
C00778,300,200000,60000000,7.3,Business,Large,Hospital,3,1,1566800.0,1,Shared,8280881.0,9,7.9,Annual,69847681.0,3,1
C00779,150,275000,41250000,1.3,Government,Large,Government,3,1,502709.0,0,,0.0,4,7.0,Monthly,41752709.0,2,0
C00780,100,250000,25000000,4.7,Business,Large,ISP Partner,3,1,1822537.0,1,VPS,7902797.0,8,5.7,Monthly,34725334.0,3,0
C00781,300,210000,63000000,8.2,Government,Large,Government,3,1,315505.0,1,VPS,14916495.0,8,9.3,Monthly,78232000.0,3,1
C00782,20,300000,6000000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.2,Monthly,6000000.0,1,0
C00783,20,300000,6000000,7.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Annual,6000000.0,1,0
C00784,10,360000,3600000,6.4,Business,Medium,Small Business,1,1,1872284.0,0,,0.0,6,5.8,Annual,5472284.0,2,0
C00785,200,220000,44000000,7.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,3.4,Annual,44000000.0,1,1
C00786,30,320000,9600000,6.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Annual,9600000.0,1,0
C00787,10,360000,3600000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.6,Annual,3600000.0,1,0
C00788,20,300000,6000000,3.6,Business,Small,Small Business,1,0,0.0,1,Dedicated,17496389.0,5,9.1,Monthly,23496389.0,2,0
C00789,20,365000,7300000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Monthly,7300000.0,1,0
C00790,10,320000,3200000,5.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Annual,3200000.0,1,0
C00791,20,355000,7100000,2.1,Personal,Small,Normal,0,1,1674975.0,0,,0.0,2,3.9,Monthly,8774975.0,2,0
C00792,10,345000,3450000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly,3450000.0,1,0
C00793,10,320000,3200000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.5,Monthly,3200000.0,1,0
C00794,150,275000,41250000,0.8,Business,Small,Small Business,1,1,1542395.0,0,,0.0,5,7.3,Monthly,42792395.0,2,0
C00795,300,225000,67500000,0.6,Government,Large,Government,3,1,305952.0,1,VPS,15212240.0,6,9.0,Monthly,83018192.0,3,1
C00796,30,315000,9450000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.8,Monthly,9450000.0,1,0
C00797,20,305000,6100000,7.2,Business,Large,University,2,1,789601.0,1,VPS,15707937.0,7,5.6,Annual,22597538.0,3,0
C00798,10,360000,3600000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,7.5,Monthly,3600000.0,1,0
C00799,50,270000,13500000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Annual,13500000.0,1,0
C00800,100,250000,25000000,3.3,Business,Small,Small Business,1,0,0.0,1,Dedicated,14682614.0,7,8.8,Monthly,39682614.0,2,0
C00801,10,320000,3200000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.9,Annual,3200000.0,1,0
C00802,100,295000,29500000,2.1,Business,Medium,Small Business,1,1,1822680.0,0,,0.0,7,12.1,Monthly,31322680.0,2,0
C00803,30,290000,8700000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.2,Monthly,8700000.0,1,0
C00804,50,315000,15750000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Monthly,15750000.0,1,0
C00805,30,355000,10650000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Monthly,10650000.0,1,0
C00806,30,320000,9600000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,5,4.7,Monthly,9600000.0,1,0
C00807,300,220000,66000000,5.3,Government,Large,Government,3,1,364382.0,1,Shared,5740261.0,8,5.8,Annual,72104643.0,3,1
C00808,150,270000,40500000,5.0,Business,Large,University,2,1,1545042.0,1,Dedicated,14574260.0,5,3.0,Monthly,56619302.0,3,1
C00809,100,295000,29500000,5.4,Business,Large,Hospital,3,0,0.0,1,VPS,17545285.0,8,5.1,Annual,47045285.0,2,1
C00810,150,235000,35250000,2.9,Government,Large,Government,3,1,998873.0,1,Dedicated,9917080.0,11,11.7,Monthly,46165953.0,3,1
C00811,50,270000,13500000,9.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.0,Annual,13500000.0,1,0
C00812,150,260000,39000000,5.5,Business,Small,Small Business,1,1,616702.0,1,VPS,19308460.0,7,8.6,Annual,58925162.0,3,1
C00813,200,220000,44000000,1.8,Business,Medium,Small Business,1,1,756687.0,1,Dedicated,11393048.0,6,7.8,Monthly,56149735.0,3,1
C00814,30,290000,8700000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.3,Annual,8700000.0,1,0
C00815,300,235000,70500000,0.5,Government,Large,Government,3,1,972575.0,1,VPS,3810618.0,9,10.5,Monthly,75283193.0,3,1
C00816,10,320000,3200000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.0,Monthly,3200000.0,1,0
C00817,20,370000,7400000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,5,7.1,Monthly,7400000.0,1,0
C00818,20,345000,6900000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,0.1,Monthly,6900000.0,1,0
C00819,20,340000,6800000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.0,Monthly,6800000.0,1,0
C00820,30,335000,10050000,2.6,Business,Small,Small Business,1,1,1320622.0,0,,0.0,2,4.1,Monthly,11370622.0,2,0
C00821,20,325000,6500000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.5,Monthly,6500000.0,1,0
C00822,50,275000,13750000,1.1,Business,Medium,Small Business,1,1,716383.0,0,,0.0,5,3.8,Monthly,14466383.0,2,0
C00823,10,320000,3200000,4.8,Business,Small,Small Business,1,0,0.0,1,VPS,12453518.0,6,6.5,Monthly,15653518.0,2,0
C00824,300,220000,66000000,7.5,Business,Large,University,2,0,0.0,1,Shared,9576399.0,4,6.4,Annual,75576399.0,2,1
C00825,20,320000,6400000,0.5,Business,Small,Small Business,1,0,0.0,1,Shared,8095520.0,6,3.8,Monthly,14495520.0,2,0
C00826,30,350000,10500000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.6,Monthly,10500000.0,1,0
C00827,50,270000,13500000,8.9,Business,Medium,Small Business,1,1,647131.0,0,,0.0,5,4.9,Annual,14147131.0,2,0
C00828,200,220000,44000000,6.6,Business,Small,Small Business,1,0,0.0,0,,0.0,2,2.5,Annual,44000000.0,1,1
C00829,200,225000,45000000,0.2,Business,Small,Small Business,1,0,0.0,0,,0.0,0,4.9,Monthly,45000000.0,1,1
C00830,100,255000,25500000,1.5,Business,Small,Small Business,1,0,0.0,0,,0.0,1,0.1,Monthly,25500000.0,1,0
C00831,100,285000,28500000,0.4,Business,Medium,Small Business,1,1,372955.0,0,,0.0,3,3.0,Monthly,28872955.0,2,0
C00832,200,230000,46000000,7.5,Government,Large,Government,3,1,667468.0,0,,0.0,4,2.0,Annual,46667468.0,2,1
C00833,150,230000,34500000,4.9,Business,Large,University,2,1,907481.0,0,,0.0,2,1.8,Monthly,35407481.0,2,0
C00834,10,325000,3250000,6.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Annual,3250000.0,1,0
C00835,150,235000,35250000,7.8,Government,Large,Government,3,0,0.0,1,VPS,19395953.0,5,3.9,Annual,54645953.0,2,1
C00836,10,325000,3250000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly,3250000.0,1,0
C00837,200,220000,44000000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,3.6,Annual,44000000.0,1,1
C00838,20,330000,6600000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.7,Monthly,6600000.0,1,0
C00839,30,340000,10200000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.2,Monthly,10200000.0,1,0
C00840,100,250000,25000000,8.0,Business,Large,Enterprise,2,1,815201.0,0,,0.0,4,6.2,Annual,25815201.0,2,0
C00841,50,270000,13500000,5.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.7,Annual,13500000.0,1,0
C00842,50,270000,13500000,8.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,5.7,Annual,13500000.0,1,0
C00843,20,300000,6000000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.7,Annual,6000000.0,1,0
C00844,200,255000,51000000,1.5,Government,Large,Government,3,1,1548629.0,1,Dedicated,15371185.0,7,9.1,Monthly,67919814.0,3,1
C00845,300,205000,61500000,9.9,Business,Large,Enterprise,2,1,666498.0,0,,0.0,3,4.8,Annual,62166498.0,2,1
C00846,50,285000,14250000,9.8,Business,Small,Small Business,1,0,0.0,0,,0.0,4,3.8,Annual,14250000.0,1,0
C00847,10,330000,3300000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Annual,3300000.0,1,0
C00848,10,340000,3400000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Annual,3400000.0,1,0
C00849,10,350000,3500000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.9,Annual,3500000.0,1,0
C00850,20,300000,6000000,7.5,Business,Medium,Small Business,1,1,1996266.0,0,,0.0,7,5.6,Monthly,7996266.0,2,0
C00851,20,325000,6500000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Monthly,6500000.0,1,0
C00852,30,300000,9000000,7.3,Business,Small,Small Business,1,1,1314166.0,0,,0.0,6,5.6,Annual,10314166.0,2,0
C00853,10,320000,3200000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,3200000.0,1,0
C00854,20,335000,6700000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,3,7.9,Annual,6700000.0,1,0
C00855,200,245000,49000000,1.2,Business,Small,Small Business,1,1,942808.0,0,,0.0,2,2.3,Monthly,49942808.0,2,1
C00856,50,270000,13500000,2.5,Personal,Small,Normal,0,0,0.0,0,,0.0,4,6.2,Monthly,13500000.0,1,0
C00857,10,325000,3250000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Annual,3250000.0,1,0
C00858,50,285000,14250000,8.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.4,Annual,14250000.0,1,0
C00859,200,245000,49000000,7.5,Business,Small,Small Business,1,1,1479757.0,0,,0.0,2,5.5,Monthly,50479757.0,2,1
C00860,100,255000,25500000,6.2,Business,Large,ISP Partner,3,1,693278.0,1,Shared,7739462.0,7,11.1,Annual,33932740.0,3,0
C00861,50,310000,15500000,2.3,Business,Small,Small Business,1,1,510691.0,0,,0.0,2,3.6,Monthly,16010691.0,2,0
C00862,300,200000,60000000,2.7,Government,Large,Government,3,1,1604374.0,1,VPS,14982031.0,9,7.9,Monthly,76586405.0,3,1
C00863,10,325000,3250000,2.1,Business,Small,Small Business,1,1,1696872.0,0,,0.0,5,6.5,Monthly,4946872.0,2,0
C00864,100,250000,25000000,4.2,Business,Small,Small Business,1,0,0.0,1,VPS,14067977.0,4,5.8,Monthly,39067977.0,2,0
C00865,10,325000,3250000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.6,Monthly,3250000.0,1,0
C00866,200,265000,53000000,1.6,Business,Medium,Small Business,1,1,1344059.0,0,,0.0,5,5.5,Monthly,54344059.0,2,1
C00867,150,245000,36750000,7.2,Business,Small,Small Business,1,0,0.0,0,,0.0,2,7.4,Monthly,36750000.0,1,0
C00868,100,280000,28000000,2.7,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.1,Monthly,28000000.0,1,0
C00869,200,230000,46000000,7.6,Business,Large,Enterprise,2,1,1447106.0,0,,0.0,4,4.8,Annual,47447106.0,2,1
C00870,10,340000,3400000,8.5,Personal,Small,Normal,0,0,0.0,0,,0.0,7,10.1,Monthly,3400000.0,1,0
C00871,20,350000,7000000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.7,Monthly,7000000.0,1,0
C00872,100,250000,25000000,8.5,Business,Large,Hospital,3,1,1160329.0,1,Shared,8250511.0,6,6.0,Annual,34410840.0,3,0
C00873,200,220000,44000000,5.6,Business,Large,University,2,0,0.0,1,Dedicated,10268628.0,4,4.0,Annual,54268628.0,2,1
C00874,150,230000,34500000,0.7,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.3,Monthly,34500000.0,1,0
C00875,200,220000,44000000,9.7,Business,Medium,Small Business,1,1,515436.0,1,VPS,5451912.0,8,9.6,Annual,49967348.0,3,1
C00876,150,230000,34500000,6.5,Business,Large,ISP Partner,3,1,466482.0,1,VPS,18711585.0,5,1.2,Annual,53678067.0,3,1
C00877,200,220000,44000000,9.0,Business,Medium,Small Business,1,1,1834591.0,0,,0.0,7,5.5,Annual,45834591.0,2,1
C00878,200,225000,45000000,0.6,Government,Large,Government,3,0,0.0,0,,0.0,3,7.2,Monthly,45000000.0,1,1
C00879,100,250000,25000000,4.8,Business,Small,Small Business,1,0,0.0,0,,0.0,3,0.0,Monthly,25000000.0,1,0
C00880,30,320000,9600000,6.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.6,Annual,9600000.0,1,0
C00881,10,350000,3500000,9.5,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.6,Annual,3500000.0,1,0
C00882,100,250000,25000000,8.7,Business,Small,Small Business,1,1,1598246.0,0,,0.0,6,7.3,Annual,26598246.0,2,0
C00883,50,270000,13500000,2.9,Business,Small,Small Business,1,0,0.0,0,,0.0,2,7.5,Monthly,13500000.0,1,0
C00884,20,305000,6100000,1.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Monthly,6100000.0,1,0
C00885,150,245000,36750000,4.5,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.1,Monthly,36750000.0,1,0
C00886,10,365000,3650000,5.6,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.7,Monthly,3650000.0,1,0
C00887,100,285000,28500000,0.3,Business,Large,ISP Partner,3,1,579369.0,1,VPS,17811637.0,7,6.7,Monthly,46891006.0,3,1
C00888,10,375000,3750000,5.0,Business,Large,ISP Partner,3,1,387052.0,1,VPS,12401306.0,7,5.2,Monthly,16538358.0,3,0
C00889,10,345000,3450000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.4,Monthly,3450000.0,1,0
C00890,200,240000,48000000,2.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,6,9.4,Monthly,48000000.0,1,1
C00891,20,305000,6100000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.6,Annual,6100000.0,1,0
C00892,300,200000,60000000,7.8,Government,Large,Government,3,1,1911039.0,1,Shared,13271909.0,9,7.9,Annual,75182948.0,3,1
C00893,20,325000,6500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly,6500000.0,1,0
C00894,20,300000,6000000,10.0,Business,Medium,Small Business,1,0,0.0,1,Dedicated,17687643.0,5,6.0,Annual,23687643.0,2,0
C00895,10,330000,3300000,2.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.9,Monthly,3300000.0,1,0
C00896,300,200000,60000000,6.1,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,2.7,Monthly,60000000.0,1,1
C00897,30,300000,9000000,2.3,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.9,Monthly,9000000.0,1,0
C00898,150,240000,36000000,8.1,Government,Large,Government,3,0,0.0,1,Shared,5636527.0,5,5.9,Annual,41636527.0,2,0
C00899,30,290000,8700000,10.0,Personal,Small,Normal,0,1,522409.0,0,,0.0,4,6.6,Annual,9222409.0,2,0
C00900,20,300000,6000000,0.9,Business,Small,Small Business,1,1,314625.0,0,,0.0,4,4.1,Monthly,6314625.0,2,0
C00901,150,265000,39750000,0.5,Business,Small,Small Business,1,0,0.0,0,,0.0,0,3.3,Monthly,39750000.0,1,0
C00902,30,325000,9750000,8.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.8,Annual,9750000.0,1,0
C00903,100,250000,25000000,3.6,Government,Large,Government,3,1,1702876.0,0,,0.0,7,4.5,Monthly,26702876.0,2,0
C00904,10,355000,3550000,2.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,2.2,Monthly,3550000.0,1,0
C00905,50,275000,13750000,3.9,Business,Large,Hospital,3,1,1500087.0,1,VPS,3678016.0,9,7.7,Monthly,18928103.0,3,0
C00906,200,255000,51000000,6.0,Business,Large,Enterprise,2,0,0.0,0,,0.0,4,7.1,Monthly,51000000.0,1,1
C00907,50,280000,14000000,3.1,Business,Small,Small Business,1,1,792101.0,0,,0.0,3,4.5,Monthly,14792101.0,2,0
C00908,20,335000,6700000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly,6700000.0,1,0
C00909,10,360000,3600000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.2,Annual,3600000.0,1,0
C00910,30,290000,8700000,8.0,Business,Large,Enterprise,2,1,935989.0,0,,0.0,3,3.6,Annual,9635989.0,2,0
C00911,20,315000,6300000,6.8,Personal,Small,Normal,0,1,1607909.0,0,,0.0,2,1.3,Annual,7907909.0,2,0
C00912,50,320000,16000000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.0,Monthly,16000000.0,1,0
C00913,30,310000,9300000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.6,Annual,9300000.0,1,0
C00914,20,325000,6500000,9.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.3,Annual,6500000.0,1,0
C00915,300,200000,60000000,7.3,Business,Medium,Small Business,1,1,626420.0,1,Shared,13907276.0,5,2.7,Annual,74533696.0,3,1
C00916,20,330000,6600000,7.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly,6600000.0,1,0
C00917,10,320000,3200000,2.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,3200000.0,1,0
C00918,10,370000,3700000,2.2,Personal,Small,Normal,0,0,0.0,0,,0.0,3,1.0,Monthly,3700000.0,1,0
C00919,200,225000,45000000,6.6,Business,Small,Small Business,1,1,1608561.0,1,VPS,11795355.0,9,8.6,Annual,58403916.0,3,1
C00920,20,340000,6800000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.3,Annual,6800000.0,1,0
C00921,100,250000,25000000,5.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.8,Annual,25000000.0,1,0
C00922,100,260000,26000000,2.4,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,13489078.0,7,10.2,Monthly,39489078.0,2,0
C00923,10,345000,3450000,5.5,Personal,Small,Normal,0,1,1048348.0,0,,0.0,4,5.8,Annual,4498348.0,2,0
C00924,100,290000,29000000,2.3,Business,Large,Enterprise,2,1,1577460.0,0,,0.0,2,4.5,Monthly,30577460.0,2,0
C00925,300,245000,73500000,2.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.5,Monthly,73500000.0,1,1
C00926,20,300000,6000000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.9,Annual,6000000.0,1,0
C00927,20,360000,7200000,1.4,Personal,Small,Normal,0,0,0.0,1,VPS,19513231.0,5,7.3,Monthly,26713231.0,2,0
C00928,300,200000,60000000,9.5,Government,Large,Government,3,1,1321279.0,0,,0.0,3,3.8,Annual,61321279.0,2,1
C00929,20,350000,7000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.7,Annual,7000000.0,1,0
C00930,100,250000,25000000,7.5,Business,Small,Small Business,1,1,461131.0,0,,0.0,2,4.8,Annual,25461131.0,2,0
C00931,20,300000,6000000,8.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.9,Monthly,6000000.0,1,0
C00932,30,290000,8700000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.8,Annual,8700000.0,1,0
