Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value,Revenue_Score,Strategic_Score,Services_Score,Company_Size_Score,Customer_Priority_Score
C00979,150,230000,34500000,1.9,Business,Large,Enterprise,2,1,985541.0,0,,0.0,2,2.3,Monthly,35485541.0,2,0,22.873492168140537,43.8,35.6,56.8,34.05674608407027
C00982,50,290000,14500000,6.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.1,Annual,14500000.0,1,0,8.005765227845743,26.0,27.5,26.2,17.25788261392287
C00983,150,250000,37500000,8.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.4,Annual,37500000.0,1,0,24.300685603106988,26.0,27.5,26.2,25.405342801553495
C00984,200,250000,50000000,4.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,3.4,Monthly,50000000.0,1,1,33.15662058966202,43.8,27.5,56.8,37.983310294831014
C00985,100,290000,29000000,2.8,Business,Small,Small Business,1,0,0.0,0,,0.0,3,5.0,Monthly,29000000.0,1,0,18.278649812249572,26.0,27.5,25.8,22.334324906124788
C00987,30,335000,10050000,0.3,Business,Small,Small Business,1,1,1268428.0,0,,0.0,5,7.5,Monthly,11318428.0,2,0,5.751701644882236,26.0,35.6,25.8,17.28585082244112
C00989,300,200000,60000000,5.6,Business,Small,Small Business,1,0,0.0,0,,0.0,4,6.0,Monthly,60000000.0,1,1,40.24136857890604,26.0,27.5,25.8,33.31568428945302
C00999,100,250000,25000000,5.4,Business,Large,Enterprise,2,0,0.0,0,,0.0,6,4.7,Annual,25000000.0,1,0,15.444750616551964,43.8,27.5,56.8,29.127375308275983
C01000,200,225000,45000000,3.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.0,Monthly,45000000.0,1,1,29.614246595040004,26.0,27.5,26.2,28.062123297520003
C01001,100,260000,26000000,2.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,3.5,Monthly,26000000.0,1,0,16.153225415476367,26.0,27.5,26.2,21.331612707738184
C01004,20,340000,6800000,8.5,Business,Small,Small Business,1,1,1853857.0,0,,0.0,7,7.5,Monthly,8653857.0,2,0,3.8639202414374427,26.0,35.6,25.8,16.34196012071872
C01005,100,250000,25000000,9.6,Business,Small,Small Business,1,0,0.0,0,,0.0,4,4.1,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,25.8,20.917375308275982
C01006,300,240000,72000000,2.2,Business,Small,Small Business,1,1,655791.0,0,,0.0,5,1.8,Monthly,72655791.0,2,1,49.2076775628603,26.0,35.6,25.8,39.013838781430145
C01012,30,325000,9750000,3.8,Business,Large,ISP Partner,3,0,0.0,1,Dedicated,17465073.0,3,7.4,Monthly,27215073.0,2,0,17.014074014829834,63.6,35.6,56.8,35.08703700741492
C01013,50,275000,13750000,7.0,Business,Medium,Small Business,1,1,1343347.0,1,VPS,11571276.0,8,7.1,Annual,26664623.0,3,0,16.624094061761898,26.0,63.2,26.2,26.92204703088095
C01014,150,245000,36750000,8.2,Business,Small,Small Business,1,0,0.0,1,VPS,2055044.0,3,4.4,Annual,38805044.0,2,0,25.225276388594487,26.0,35.6,25.8,27.022638194297244
C01015,200,240000,48000000,2.2,Business,Small,Small Business,1,0,0.0,1,VPS,8073474.0,4,7.8,Monthly,56073474.0,2,1,37.4595238605846,26.0,35.6,25.8,33.1397619302923
C01019,100,265000,26500000,2.0,Business,Large,Hospital,3,1,1829488.0,0,,0.0,5,4.6,Monthly,28329488.0,2,0,17.803608957873173,63.6,35.6,56.8,35.48180447893659
C01022,300,200000,60000000,4.4,Business,Large,University,2,0,0.0,0,,0.0,3,4.2,Monthly,60000000.0,1,1,40.24136857890604,43.8,27.5,56.8,41.525684289453025
C01028,300,235000,70500000,2.3,Business,Large,University,2,1,1754817.0,0,,0.0,2,5.4,Monthly,72254817.0,2,1,48.92359758883638,43.8,35.6,56.8,47.08179879441819
C01029,200,260000,52000000,2.2,Business,Large,University,2,1,1435391.0,1,Dedicated,2126451.0,10,5.2,Monthly,55561842.0,3,1,37.097045482261315,43.8,63.2,56.8,45.30852274113066
C01030,150,285000,42750000,1.2,Business,Large,Hospital,3,1,868078.0,1,Shared,3940301.0,5,4.2,Monthly,47558379.0,3,1,31.426793642637417,63.6,63.2,56.8,46.43339682131871
C01035,100,250000,25000000,2.8,Business,Large,ISP Partner,3,1,1599373.0,1,VPS,9205444.0,7,8.4,Monthly,35804817.0,3,0,23.099691168041925,63.6,63.2,56.8,42.269845584020956
C01036,100,265000,26500000,5.2,Business,Medium,Small Business,1,1,461493.0,0,,0.0,5,8.0,Annual,26961493.0,2,0,16.834418975318584,26.0,35.6,26.2,22.88720948765929
C01039,200,220000,44000000,7.7,Business,Large,Hospital,3,1,1917321.0,1,Dedicated,14763442.0,7,8.5,Annual,60680763.0,3,1,40.72367200844621,63.6,63.2,56.8,51.081836004223106
C01040,30,300000,9000000,2.4,Business,Small,Small Business,1,0,0.0,0,,0.0,1,0.7,Monthly,9000000.0,1,0,4.109153833761532,26.0,27.5,25.8,15.249576916880766
C01047,50,300000,15000000,7.0,Business,Large,University,2,1,1100694.0,0,,0.0,2,6.4,Annual,16100694.0,2,0,9.139816587635242,43.8,35.6,56.8,27.18990829381762
C01050,150,265000,39750000,1.6,Business,Medium,Small Business,1,1,1747921.0,0,,0.0,4,5.2,Monthly,41497921.0,2,0,27.133111879697633,26.0,35.6,26.2,28.036555939848817
C01051,30,290000,8700000,8.7,Business,Large,Enterprise,2,1,1262059.0,0,,0.0,7,5.1,Annual,9962059.0,2,0,4.790748390339943,43.8,35.6,56.8,25.015374195169972
C01052,100,265000,26500000,7.3,Business,Large,ISP Partner,3,1,1015552.0,1,VPS,11818610.0,6,7.3,Annual,39334162.0,3,0,25.600143157251768,63.6,63.2,56.8,43.52007157862589
C01059,150,235000,35250000,6.8,Government,Large,Government,3,1,618038.0,1,Dedicated,15989525.0,5,6.0,Annual,51857563.0,3,1,34.472657162576425,63.6,63.2,56.8,47.956328581288204
C01061,100,255000,25500000,6.6,Business,Medium,Small Business,1,1,1801965.0,0,,0.0,5,4.4,Annual,27301965.0,2,0,17.075634807057973,26.0,35.6,26.2,23.007817403528986
C01064,10,320000,3200000,1.4,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,6.3,Monthly,3200000.0,1,0,0.0,43.8,27.5,56.8,21.405
C01066,100,260000,26000000,6.3,Business,Medium,Small Business,1,0,0.0,1,VPS,12906889.0,6,3.6,Annual,38906889.0,2,0,25.297431004490942,26.0,35.6,26.2,27.118715502245472
C01067,100,280000,28000000,5.5,Business,Medium,Small Business,1,0,0.0,1,Shared,17475398.0,7,7.6,Annual,45475398.0,2,1,29.951054097499064,26.0,35.6,26.2,29.445527048749533
C01068,150,230000,34500000,9.3,Business,Medium,Small Business,1,1,338412.0,0,,0.0,7,2.0,Annual,34838412.0,2,0,22.41501757998739,26.0,35.6,26.2,25.677508789993695
C01070,300,200000,60000000,8.8,Government,Large,Government,3,1,1463357.0,0,,0.0,3,3.7,Monthly,61463357.0,2,1,41.27812013523565,63.6,35.6,56.8,47.21906006761782
C01071,300,220000,66000000,7.0,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.4,Annual,66000000.0,1,1,44.49221737245245,26.0,27.5,25.8,35.44110868622622
C01072,300,200000,60000000,1.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,6.8,Monthly,60000000.0,1,1,40.24136857890604,26.0,27.5,25.8,33.31568428945302
C01074,200,245000,49000000,7.0,Business,Large,Enterprise,2,1,1564405.0,0,,0.0,5,6.8,Annual,50564405.0,2,1,33.556487308548945,43.8,35.6,56.8,39.398243654274474
C01077,10,320000,3200000,7.6,Business,Large,Hospital,3,1,414703.0,1,Shared,10749566.0,8,5.3,Annual,14364269.0,3,0,7.909603234912935,63.6,63.2,56.8,34.67480161745647
C01079,100,270000,27000000,9.7,Government,Large,Government,3,1,1769005.0,1,VPS,18105199.0,8,10.5,Annual,46874204.0,3,1,30.942072897083317,63.6,63.2,56.8,46.19103644854165
C01080,300,210000,63000000,5.7,Government,Large,Government,3,1,1445933.0,1,VPS,13921852.0,8,8.4,Annual,78367785.0,3,1,53.25448136346768,63.6,63.2,56.8,57.34724068173384
C01081,200,225000,45000000,6.2,Business,Medium,Small Business,1,1,1475585.0,0,,0.0,5,7.5,Annual,46475585.0,2,1,30.65966138121087,26.0,35.6,26.2,29.799830690605436
C01082,300,215000,64500000,8.7,Government,Large,Government,3,1,1959070.0,1,Dedicated,8400357.0,7,6.3,Annual,74859427.0,3,1,50.768898134862866,63.6,63.2,56.8,56.10444906743143
C01083,300,200000,60000000,3.0,Business,Large,University,2,1,1877142.0,1,VPS,5635831.0,9,8.3,Monthly,67512973.0,3,1,45.564120614405496,43.8,63.2,56.8,49.542060307202746
C01085,150,235000,79895626,9.9,Government,Large,Government,3,1,1490213.0,1,VPS,11456731.0,5,7.9,Annual,92842570.0,3,1,63.50950175581664,63.6,63.2,56.8,62.47475087790832
C01086,150,265000,39750000,7.1,Business,Large,Hospital,3,1,1782116.0,1,Dedicated,17618584.0,6,6.1,Annual,59150700.0,3,1,39.639660932179545,63.6,63.2,56.8,50.53983046608977
C01089,30,295000,8850000,7.0,Business,Small,Small Business,1,0,0.0,1,VPS,8015583.0,7,8.3,Annual,16865583.0,2,0,9.681721168109728,26.0,35.6,25.8,19.250860584054866
C01090,150,275000,41250000,5.9,Business,Small,Small Business,1,1,1869001.0,0,,0.0,2,2.3,Annual,43119001.0,2,0,28.281606206738005,26.0,35.6,25.8,28.550803103369002
C01092,100,250000,25000000,7.2,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.2,Monthly,25000000.0,1,0,15.444750616551964,43.8,27.5,56.8,29.127375308275983
C01094,100,250000,25000000,8.8,Business,Large,University,2,0,0.0,0,,0.0,4,4.5,Annual,25000000.0,1,0,15.444750616551964,43.8,27.5,56.8,29.127375308275983
C01095,100,250000,25000000,7.6,Business,Large,ISP Partner,3,1,1092403.0,1,Shared,16022434.0,8,4.7,Monthly,42114837.0,3,0,27.57018131875088,63.6,63.2,56.8,44.50509065937544
C01098,50,295000,14750000,8.1,Business,Medium,Small Business,1,1,1057036.0,1,Dedicated,13198076.0,8,9.5,Annual,29005112.0,3,0,18.282271535421675,26.0,63.2,26.2,27.75113576771084
C01099,100,250000,25000000,6.6,Business,Large,University,2,0,0.0,1,Shared,15811088.0,4,4.1,Annual,40811088.0,2,0,26.646508008127988,43.8,35.6,56.8,35.943254004063995
C01100,300,255000,76500000,1.1,Business,Small,Small Business,1,1,962361.0,0,,0.0,2,5.6,Monthly,77462361.0,2,1,52.61301127712636,26.0,35.6,25.8,40.71650563856318
C01104,100,265000,26500000,5.8,Government,Large,Government,3,1,655639.0,1,VPS,12060570.0,8,6.6,Annual,39216209.0,3,0,25.516576429294236,63.6,63.2,56.8,43.47828821464712
C01105,50,270000,13500000,7.5,Business,Large,Enterprise,2,1,368514.0,0,,0.0,4,3.9,Annual,13868514.0,2,0,7.558373310972168,43.8,35.6,56.8,26.399186655486083
C01109,30,290000,8700000,5.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,2,3.6,Monthly,8700000.0,1,0,3.8966113940842115,43.8,27.5,56.8,23.353305697042103
C01111,200,220000,44000000,6.2,Business,Large,Enterprise,2,1,1694327.0,1,Shared,16091985.0,7,10.1,Annual,61786312.0,3,1,41.506925613922284,43.8,63.2,56.8,47.513462806961144
C01117,150,275000,41250000,2.1,Business,Medium,Small Business,1,1,828284.0,0,,0.0,5,3.3,Monthly,42078284.0,2,0,27.544284439425795,26.0,35.6,26.2,28.242142219712896
C01122,150,235000,35250000,2.1,Business,Large,Enterprise,2,1,971029.0,0,,0.0,5,5.9,Monthly,36221029.0,2,0,23.394566881051848,43.8,35.6,56.8,34.31728344052593
C01129,100,250000,25000000,8.8,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.6,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,25.8,20.917375308275982
C01130,150,265000,39750000,6.5,Business,Large,University,2,0,0.0,1,Shared,10054194.0,6,7.5,Annual,49804194.0,2,1,33.017896973183824,43.8,35.6,56.8,39.12894848659191
C01131,100,265000,26500000,9.3,Business,Medium,Small Business,1,1,760729.0,0,,0.0,5,5.1,Annual,27260729.0,2,0,17.046420140249527,26.0,35.6,26.2,22.993210070124764
C01133,20,305000,6100000,5.0,Business,Small,Small Business,1,1,1645910.0,0,,0.0,9,9.6,Monthly,7745910.0,2,0,3.2206626731784285,26.0,35.6,25.8,16.020331336589216
C01134,100,280000,28000000,9.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.6,Annual,28000000.0,1,0,17.57017501332517,26.0,27.5,26.2,22.040087506662584
C01137,100,270000,27000000,7.9,Business,Small,Small Business,1,0,0.0,0,,0.0,2,9.2,Annual,27000000.0,1,0,16.861700214400766,26.0,27.5,25.8,21.625850107200385
C01139,30,290000,8700000,9.3,Business,Small,Small Business,1,1,1504590.0,0,,0.0,7,7.8,Annual,10204590.0,2,0,4.962575491797877,26.0,35.6,25.8,16.89128774589894
C01140,200,225000,45000000,3.9,Business,Large,Hospital,3,0,0.0,1,Shared,3788999.0,5,5.3,Monthly,48788999.0,2,1,32.29865689968977,63.6,35.6,56.8,42.729328449844886
C01141,150,250000,37500000,5.8,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.3,Annual,37500000.0,1,0,24.300685603106988,26.0,27.5,25.8,25.345342801553496
C01142,100,255000,25500000,7.5,Business,Medium,Small Business,1,1,1018195.0,0,,0.0,3,1.5,Annual,26518195.0,2,0,16.520353513904997,26.0,35.6,26.2,22.7301767569525
C01148,300,205000,61500000,0.7,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.5,Monthly,61500000.0,1,1,41.30408077729264,26.0,27.5,25.8,33.84704038864632
C01150,10,355000,3550000,9.9,Business,Small,Small Business,1,1,922867.0,1,Dedicated,12676004.0,10,7.5,Annual,17148871.0,3,0,9.882423576947424,26.0,63.2,25.8,23.491211788473713
C01151,100,250000,25000000,7.4,Business,Medium,Small Business,1,1,1691216.0,0,,0.0,3,3.4,Monthly,26691216.0,2,0,16.642934532089694,26.0,35.6,26.2,22.791467266044847
C01155,200,235000,47000000,0.4,Business,Small,Small Business,1,1,1762602.0,1,Shared,11108908.0,6,5.9,Monthly,59871510.0,3,1,40.15033665199224,26.0,63.2,25.8,38.62516832599612
C01161,300,225000,67500000,0.4,Government,Large,Government,3,0,0.0,1,Dedicated,14627510.0,3,7.3,Monthly,82127510.0,2,1,55.91815177685373,63.6,35.6,56.8,54.539075888426865
C01162,100,250000,25000000,3.6,Business,Large,ISP Partner,3,1,1154306.0,1,Dedicated,17779644.0,12,12.7,Monthly,43933950.0,3,0,28.858977035646646,63.6,63.2,56.8,45.149488517823315
C01165,150,245000,36750000,4.9,Business,Medium,Small Business,1,0,0.0,1,Shared,16022262.0,9,6.9,Monthly,52772262.0,2,1,35.12069835267778,26.0,35.6,26.2,32.03034917633889
C01166,150,230000,34500000,6.8,Government,Large,Government,3,1,902805.0,1,Dedicated,9462444.0,9,9.7,Annual,44865249.0,3,1,29.51877890741014,63.6,63.2,56.8,45.47938945370507
C01167,30,290000,8700000,7.0,Business,Medium,Small Business,1,1,511552.0,1,VPS,19227582.0,6,8.6,Annual,28439134.0,3,0,17.88129038567604,26.0,63.2,26.2,27.55064519283802
C01168,100,250000,25000000,6.0,Business,Small,Small Business,1,1,968235.0,0,,0.0,9,9.5,Annual,25968235.0,2,0,16.130720713488532,26.0,35.6,25.8,22.475360356744268
C01169,300,220000,66000000,4.8,Business,Large,University,2,1,1390280.0,0,,0.0,3,6.5,Monthly,67390280.0,2,1,45.47719571590107,43.8,35.6,56.8,45.35859785795053
C01170,100,250000,25000000,5.3,Business,Large,Enterprise,2,1,699411.0,0,,0.0,3,3.5,Annual,25699411.0,2,0,15.940265684142478,43.8,35.6,56.8,30.590132842071238
C01171,30,290000,8700000,5.8,Business,Medium,Small Business,1,0,0.0,1,Shared,14356127.0,6,6.8,Monthly,23056127.0,2,0,14.06756558374239,26.0,35.6,26.2,21.503782791871195
C01172,100,250000,25000000,8.6,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.4,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,25.8,20.917375308275982
C01173,30,295000,8850000,3.3,Business,Medium,Small Business,1,1,1311072.0,1,Shared,6442078.0,10,6.9,Monthly,16603150.0,3,0,9.495794001203599,26.0,63.2,26.2,23.3578970006018
C01174,300,225000,67500000,9.0,Business,Large,Hospital,3,1,1369278.0,1,Dedicated,9241051.0,8,6.3,Annual,78110329.0,3,1,53.072080275635805,63.6,63.2,56.8,57.256040137817905
C01175,50,270000,13500000,1.8,Business,Small,Small Business,1,1,985418.0,0,,0.0,4,4.5,Monthly,14485418.0,2,0,7.995434248327828,26.0,35.6,25.8,18.407717124163913
C01180,150,290000,43500000,1.0,Business,Medium,Small Business,1,1,1730353.0,0,,0.0,5,6.3,Monthly,45230353.0,2,1,29.77744589039664,26.0,35.6,26.2,29.35872294519832
C01181,100,260000,26000000,3.2,Business,Large,Enterprise,2,1,1521887.0,0,,0.0,6,8.8,Monthly,27521887.0,2,0,17.231444001787025,43.8,35.6,56.8,31.23572200089351
C01184,100,290000,29000000,6.9,Business,Small,Small Business,1,1,566067.0,1,VPS,12319721.0,9,8.6,Monthly,41885788.0,3,0,27.407905874532045,26.0,63.2,25.8,32.25395293726602
C01185,150,255000,38250000,5.9,Business,Large,Hospital,3,0,0.0,1,VPS,9128005.0,8,3.0,Monthly,47378005.0,2,1,31.299003209256224,63.6,35.6,56.8,42.22950160462811
C01190,300,200000,60000000,3.2,Government,Large,Government,3,0,0.0,1,VPS,7080323.0,3,4.7,Monthly,67080323.0,2,1,45.257598992650856,63.6,35.6,56.8,49.208799496325426
C01191,100,250000,25000000,1.5,Government,Large,Government,3,1,858267.0,0,,0.0,9,6.6,Monthly,25858267.0,2,0,16.052811156800413,63.6,35.6,56.8,34.60640557840021
C01193,300,215000,64500000,3.9,Government,Large,Government,3,1,1757646.0,1,VPS,9444523.0,10,6.1,Monthly,75702169.0,3,1,51.365959603858016,63.6,63.2,56.8,56.40297980192901
C01195,150,270000,40500000,2.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,4.8,Monthly,40500000.0,1,0,26.426109999880193,26.0,27.5,26.2,26.468054999940097
C01198,200,220000,44000000,6.0,Business,Small,Small Business,1,0,0.0,0,,0.0,5,4.1,Annual,44000000.0,1,1,28.9057717961156,26.0,27.5,25.8,27.6478858980578
C01199,200,255000,51000000,1.7,Business,Medium,Small Business,1,1,1151461.0,0,,0.0,2,7.0,Monthly,52151461.0,2,1,34.68087648903071,26.0,35.6,26.2,31.810438244515353
C01202,100,300000,30000000,3.3,Business,Small,Small Business,1,1,1665258.0,0,,0.0,4,6.1,Monthly,31665258.0,2,0,20.166917937881227,26.0,35.6,25.8,24.493458968940615
C01203,30,290000,8700000,4.7,Business,Medium,Small Business,1,1,1643829.0,0,,0.0,4,4.1,Monthly,10343829.0,2,0,5.061222814325312,26.0,35.6,26.2,17.000611407162655
C01204,150,250000,37500000,6.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.4,Annual,37500000.0,1,0,24.300685603106988,26.0,27.5,26.2,25.405342801553495
C01206,150,250000,37500000,3.2,Business,Small,Small Business,1,0,0.0,0,,0.0,3,8.0,Monthly,37500000.0,1,0,24.300685603106988,26.0,27.5,25.8,25.345342801553496
C01210,100,255000,25500000,6.6,Government,Large,Government,3,1,1719371.0,1,Shared,17190897.0,6,9.8,Annual,44410268.0,3,1,29.19643633492072,63.6,63.2,56.8,45.31821816746036
C01211,150,275000,41250000,5.7,Business,Large,Hospital,3,1,1207613.0,1,VPS,16400568.0,10,5.8,Monthly,58858181.0,3,1,39.43241859247298,63.6,63.2,56.8,50.436209296236484
C01215,20,350000,7000000,2.7,Business,Large,University,2,1,1102425.0,0,,0.0,10,8.0,Monthly,8102425.0,2,0,3.4732445661169615,43.8,35.6,56.8,24.356622283058478
C01217,150,230000,34500000,5.0,Business,Medium,Small Business,1,1,1904870.0,0,,0.0,5,3.2,Monthly,36404870.0,2,0,23.524813596560907,26.0,35.6,26.2,26.232406798280454
C01221,30,290000,8700000,8.6,Business,Large,ISP Partner,3,1,966467.0,1,VPS,5373168.0,11,10.3,Annual,15039635.0,3,0,8.388083025963311,63.6,63.2,56.8,34.914041512981655
C01224,200,220000,44000000,5.8,Government,Large,Government,3,1,527111.0,1,Dedicated,9989942.0,9,10.3,Monthly,54517053.0,3,1,36.35683880556788,63.6,63.2,56.8,48.898419402783944
C01229,300,205000,61500000,4.7,Business,Small,Small Business,1,1,659919.0,0,,0.0,7,6.8,Monthly,62159919.0,2,1,41.77161675812403,26.0,35.6,25.8,35.29580837906202
C01231,100,275000,27500000,8.9,Business,Medium,Small Business,1,0,0.0,1,VPS,4318034.0,5,6.6,Annual,31818034.0,2,0,20.2751558837617,26.0,35.6,26.2,24.607577941880848
C01233,300,200000,60000000,6.8,Business,Large,University,2,1,1979382.0,0,,0.0,6,6.0,Annual,61979382.0,2,1,41.64371084335062,43.8,35.6,56.8,43.4418554216753
C01234,30,290000,8700000,3.1,Business,Large,Hospital,3,1,1444445.0,0,,0.0,2,6.0,Monthly,10144445.0,2,0,4.919964275016569,63.6,35.6,56.8,29.039982137508286
C01235,300,200000,60000000,4.0,Business,Medium,Small Business,1,0,0.0,1,Shared,2731645.0,6,4.6,Monthly,62731645.0,2,1,42.176670221013886,26.0,35.6,26.2,35.558335110506945
C01236,100,265000,26500000,7.7,Business,Medium,Small Business,1,0,0.0,1,VPS,14649247.0,8,8.1,Annual,41149247.0,2,0,26.886085137657467,26.0,35.6,26.2,27.913042568828732
C01239,30,345000,10350000,1.6,Business,Medium,Small Business,1,1,685461.0,0,,0.0,6,8.8,Monthly,11035461.0,2,0,5.551226656454994,26.0,35.6,26.2,17.2456133282275
C01241,100,265000,26500000,5.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,5.7,Annual,26500000.0,1,0,16.507462814938567,26.0,27.5,26.2,21.508731407469284
C01243,150,275000,41250000,2.3,Government,Large,Government,3,1,621496.0,1,Shared,8727071.0,5,6.1,Monthly,50598567.0,3,1,33.5806902246298,63.6,63.2,56.8,47.510345112314894
C01246,50,270000,13500000,7.2,Business,Small,Small Business,1,1,1313873.0,1,VPS,15988656.0,11,7.3,Annual,30802529.0,3,0,19.555696183079974,26.0,63.2,25.8,28.327848091539988
C01248,100,280000,28000000,2.1,Business,Medium,Small Business,1,1,1099574.0,1,VPS,6749641.0,7,8.2,Monthly,35849215.0,3,0,23.13114603216457,26.0,63.2,26.2,30.175573016082286
C01249,100,260000,26000000,8.5,Business,Small,Small Business,1,1,304167.0,0,,0.0,5,4.5,Monthly,26304167.0,2,0,16.368720069640805,26.0,35.6,25.8,22.594360034820404
C01251,50,300000,15000000,9.8,Business,Large,Hospital,3,1,696491.0,1,Shared,11138670.0,7,10.2,Annual,26835161.0,3,0,16.744915937020867,63.6,63.2,56.8,39.09245796851043
C01253,150,265000,39750000,3.1,Business,Large,ISP Partner,3,0,0.0,1,Shared,6264959.0,7,5.1,Monthly,46014959.0,2,1,30.333319468481516,63.6,35.6,56.8,41.74665973424075
C01254,20,325000,6500000,8.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,3.0,Monthly,6500000.0,1,0,2.3379668364505273,26.0,27.5,26.2,14.423983418225264
C01255,50,275000,13750000,7.2,Business,Large,Hospital,3,1,1552361.0,1,VPS,12884048.0,8,11.6,Annual,28186409.0,3,0,17.70224109211787,63.6,63.2,56.8,39.571120546058935
C01256,20,315000,6300000,1.7,Business,Small,Small Business,1,0,0.0,1,Shared,6963331.0,7,6.1,Monthly,13263331.0,2,0,7.129616406734702,26.0,35.6,25.8,17.974808203367353
C01258,100,250000,25000000,7.6,Business,Small,Small Business,1,1,969410.0,0,,0.0,3,2.6,Annual,25969410.0,2,0,16.131553171377266,26.0,35.6,25.8,22.475776585688635
C01259,150,270000,40500000,1.8,Business,Large,ISP Partner,3,1,428928.0,1,Dedicated,19919539.0,6,4.2,Monthly,60848467.0,3,1,40.842486066125026,63.6,63.2,56.8,51.14124303306251
C01264,150,270000,40500000,2.3,Business,Medium,Small Business,1,1,1519369.0,0,,0.0,7,8.9,Monthly,42019369.0,2,0,27.502544646647166,26.0,35.6,26.2,28.221272323323582
C01266,20,355000,7100000,2.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,0.8,Monthly,7100000.0,1,0,2.763051715805168,26.0,27.5,26.2,14.636525857902583
C01268,100,300000,30000000,2.6,Business,Small,Small Business,1,1,1776744.0,0,,0.0,5,3.7,Monthly,31776744.0,2,0,20.24590295931411,26.0,35.6,25.8,24.532951479657058
